NO,SECCODE,BUYSELL,TIME,ORDERNO,ACTION,PRICE,VOLUME,TRADENO,TRADEPRICE
429,USD000UTSTOM,S,100000407071,380,1,66.075,1000,,
430,USD000UTSTOM,B,100000407979,381,1,59.025,1000,,
431,USD000UTSTOM,S,100000408962,382,1,65,10000,,
432,USD000UTSTOM,B,100000409243,383,1,63.1525,26000,,
433,USD000UTSTOM,B,100000410409,384,1,61,1000,,
434,USD000UTSTOM,S,100000410764,385,1,63.5,5000,,
435,USD000UTSTOM,S,100000411597,386,1,63.6,50000,,
436,USD000UTSTOM,B,100000411961,387,1,63.275,50000,,
437,USD000UTSTOM,B,100000411976,111,0,63.215,50000,,
438,USD000UTSTOM,S,100000412695,388,1,64.5,5000,,
439,USD000UTSTOM,B,100000412725,389,1,60.9125,1000,,
440,USD000UTSTOM,S,100000414646,390,1,66,20000,,
441,USD000UTSTOM,B,100000415156,391,1,61.3275,2000,,
442,USD000UTSTOM,S,100000416056,392,1,63.78,50000,,
443,USD000UTSTOM,S,100000416559,393,1,63.2175,1000,,
444,USD000UTSTOM,B,100000416559,387,2,63.275,1000,168009397,63.275
445,USD000UTSTOM,S,100000416559,393,2,63.2175,1000,168009397,63.275
446,USD000UTSTOM,B,100000417217,387,0,63.275,49000,,
447,USD000UTSTOM,B,100000417659,394,1,61.0275,2000,,
448,USD000UTSTOM,S,100000418818,395,1,63.7225,1000,,
449,USD000UTSTOM,B,100000419990,396,1,60.8,1000,,
450,USD000UTSTOM,B,100000420832,397,1,60.1,3000,,
451,USD000UTSTOM,B,100000422549,398,1,61.4,200000,,
452,USD000UTSTOM,B,100000422838,399,1,60.3,1000,,
453,USD000UTSTOM,B,100000423063,318,0,61.0525,100000,,
454,USD000UTSTOM,B,100000423063,400,1,61.4025,100000,,
455,USD000UTSTOM,B,100000424799,401,1,60.7,1000,,
456,USD000UTSTOM,B,100000424834,402,1,59.5475,7000,,
457,USD000UTSTOM,S,100000426707,403,1,63.5,1000,,
458,USD000UTSTOM,B,100000427180,404,1,60.78,10000,,
459,USD000UTSTOM,S,100000428812,405,1,63.5,1000,,
460,USD000UTSTOM,B,100000429541,406,1,60.76,50000,,
461,USD000UTSTOM,B,100000430728,407,1,61,1000,,
462,USD000UTSTOM,B,100000431848,408,1,61.35,4000,,
463,USD000UTSTOM,S,100000432649,409,1,65.5,10000,,
464,USD000UTSTOM,B,100000438056,410,1,61.5025,4000,,
465,USD000UTSTOM,S,100000439089,411,1,63.4,10000,,
466,USD000UTSTOM,B,100000440305,412,1,61.55,3000,,
467,USD000UTSTOM,B,100000441027,413,1,61.65,1000,,
468,USD000UTSTOM,S,100000441804,414,1,64.5,10000,,
469,USD000UTSTOM,B,100000442537,415,1,60.6,5000,,
470,USD000UTSTOM,B,100000442916,416,1,61.665,1000,,
471,USD000UTSTOM,S,100000444835,417,1,63.9,5000,,
472,USD000UTSTOM,B,100000444877,418,1,61.0725,7000,,
473,USD000UTSTOM,B,100000446796,419,1,61.6025,1000,,
474,USD000UTSTOM,B,100000447592,420,1,60.925,1000,,
475,USD000UTSTOM,B,100000448711,421,1,60.81,5000,,
476,USD000UTSTOM,S,100000449970,422,1,63.25,5000,,
477,USD000UTSTOM,B,100000449970,317,2,63.27,5000,168009398,63.27
478,USD000UTSTOM,S,100000449970,422,2,63.25,5000,168009398,63.27
479,USD000UTSTOM,B,100000450635,423,1,61.4975,1000,,
480,USD000UTSTOM,B,100000452560,424,1,61.265,51000,,
481,USD000UTSTOM,B,100000452585,425,1,61.3375,1000,,
482,EUR_RUB__TOM,B,100000453256,426,1,76.035,3000000,,
483,USD000UTSTOM,B,100000454544,427,1,61.6,1000,,
484,USD000UTSTOM,S,100000454982,428,1,65.5325,3000,,
485,USD000UTSTOM,S,100000456392,429,1,67,2000,,
486,USD000UTSTOM,B,100000457337,430,1,61.515,2000,,
487,USD000UTSTOM,B,100000458291,431,1,61.7375,5000,,
488,USD000UTSTOM,S,100000459728,432,1,64.985,10000,,
489,USD000UTSTOM,B,100000460192,433,1,59,1000,,
490,USD000UTSTOM,S,100000462086,434,1,64,2000,,
491,USD000UTSTOM,B,100000462251,435,1,61.33,10000,,
492,USD000UTSTOM,B,100000464155,436,1,61.7,1000,,
493,USD000UTSTOM,B,100000464384,437,1,61.4,1000,,
494,USD000UTSTOM,B,100000466055,438,1,61.7225,1000,,
495,USD000UTSTOM,B,100000466701,439,1,60,3000,,
496,EUR_RUB__TOM,S,100000467526,440,1,76.22,3000000,,
497,EUR_RUB__TOM,S,100000467810,2,0,76.235,3000000,,
498,USD000UTSTOM,B,100000467960,441,1,58.9075,50000,,
499,USD000UTSTOM,B,100000468934,442,1,61,3000,,
500,USD000UTSTOM,B,100000469895,443,1,61.31,10000,,
501,USD000UTSTOM,B,100000471298,444,1,61.35,1000,,
502,USD000UTSTOM,B,100000471815,445,1,61.005,1000,,
503,USD000UTSTOM,B,100000473638,446,1,61.28,1000,,
504,USD000UTSTOM,B,100000473662,447,1,61.5,2000,,
505,USD000UTSTOM,S,100000475608,448,1,63.5,50000,,
506,USD000UTSTOM,B,100000475864,449,1,61.23,1000,,
507,USD000UTSTOM,B,100000477545,450,1,61.3,1000,,
508,USD000UTSTOM,B,100000478235,451,1,61.18,1000,,
509,USD000UTSTOM,B,100000479732,452,1,61.7,2000,,
510,USD000UTSTOM,B,100000480568,453,1,61.13,1000,,
511,USD000UTSTOM,B,100000481673,454,1,61.76,50000,,
512,USD000UTSTOM,B,100000482959,455,1,61.1,1000,,
513,USD000UTSTOM,B,100000483569,456,1,61.7025,1000,,
514,USD000UTSTOM,B,100000483883,457,1,0,25000,,
515,USD000UTSTOM,B,100000483883,457,2,0,25000,168009399,63.33
516,USD000UTSTOM,S,100000483883,289,2,63.33,25000,168009399,63.33
517,USD000UTSTOM,B,100000485207,458,1,61.07,1000,,
518,USD000UTSTOM,B,100000485508,459,1,61.7,1000,,
519,USD000UTSTOM,B,100000486508,460,1,63.19,45000,,
520,USD000UTSTOM,B,100000487435,461,1,61.03,1000,,
521,USD000UTSTOM,B,100000487460,462,1,61.9525,5000,,
522,USD000UTSTOM,B,100000489376,463,1,61.86,1000,,
523,USD000UTSTOM,B,100000489790,464,1,61,1000,,
524,USD000UTSTOM,S,100000491291,465,1,65,1000,,
525,USD000UTSTOM,S,100000492159,466,1,63.69,10000,,
526,USD000UTSTOM,B,100000493133,467,1,60.305,30000,,
527,USD000UTSTOM,S,100000494613,468,1,65.05,20000,,
528,USD000UTSTOM,B,100000494683,469,1,63.45,30000,,
529,USD000UTSTOM,B,100000494683,469,2,63.45,30000,168009400,63.33
530,USD000UTSTOM,S,100000494683,289,2,63.33,30000,168009400,63.33
531,USD000UTSTOM,S,100000495071,470,1,65,1000,,
532,USD000UTSTOM,S,100000496950,471,1,65.5,1000,,
533,USD000UTSTOM,S,100000496980,472,1,63.3,1000,,
534,USD000UTSTOM,S,100000498858,473,1,66,1000,,
535,USD000UTSTOM,S,100000499355,474,1,65.405,2000,,
536,USD000UTSTOM,B,100000500782,475,1,61.8,2000,,
537,USD000UTSTOM,B,100000501821,476,1,61.3625,5000,,
538,USD000UTSTOM,B,100000502194,477,1,62.91,35000,,
539,USD000UTSTOM,S,100000504198,478,1,63.6725,2000,,
540,EUR_RUB__TOM,B,100000504346,479,1,75.905,3000000,,
541,USD000UTSTOM,B,100000504357,480,1,61.1625,50000,,
542,EUR_RUB__TOM,B,100000504683,247,0,75.9,3000000,,
543,USD000UTSTOM,B,100000506326,481,1,61.77,8000,,
544,USD000UTSTOM,S,100000506565,482,1,63.87,2000,,
545,USD000UTSTOM,B,100000508284,483,1,61.4625,5000,,
546,USD000UTSTOM,S,100000508977,484,1,63.5,10000,,
547,USD000UTSTOM,S,100000509652,485,1,63.9525,10000,,
548,USD000UTSTOM,B,100000510215,486,1,61.105,3000,,
549,USD000UTSTOM,S,100000511345,487,1,63.25,8000,,
550,USD000UTSTOM,B,100000511345,317,2,63.27,8000,168009401,63.27
551,USD000UTSTOM,S,100000511345,487,2,63.25,8000,168009401,63.27
552,USD000UTSTOM,S,100000512107,488,1,63.3,4000,,
553,USD000UTSTOM,B,100000514015,489,1,61.3,1000,,
554,USD000UTSTOM,B,100000514052,490,1,62.1325,5000,,
555,EUR_RUB__TOM,S,100000515290,491,1,76.19,1000000,,
556,EUR_RUB__TOM,S,100000515322,50,0,76.195,1000000,,
557,USD000UTSTOM,S,100000515971,492,1,64.8575,20000,,
558,EUR_RUB__TOM,S,100000516316,323,0,76.1925,200000,,
559,EUR_RUB__TOM,S,100000516316,493,1,76.1875,200000,,
560,USD000UTSTOM,B,100000516403,494,1,61.515,1000,,
561,USD000UTSTOM,S,100000516806,495,1,63.4,10000,,
562,USD000UTSTOM,S,100000517858,496,1,64.0975,20000,,
563,USD000UTSTOM,S,100000518761,497,1,63.65,3000,,
564,USD000UTSTOM,B,100000519717,498,1,60.8125,10000,,
565,USD000UTSTOM,S,100000521192,499,1,63.7025,3000,,
566,USD000UTSTOM,S,100000521618,500,1,63.2,1000,,
567,USD000UTSTOM,B,100000521618,317,2,63.27,1000,168009402,63.27
568,USD000UTSTOM,S,100000521618,500,2,63.2,1000,168009402,63.27
569,USD000UTSTOM,S,100000523520,501,1,64.7025,3000,,
570,USD000UTSTOM,S,100000523832,502,1,63.5,1000,,
571,USD000UTSTOM,S,100000524462,503,1,63.335,30000,,
572,USD000UTSTOM,B,100000525726,504,1,62.2,1000,,
573,USD000UTSTOM,S,100000525927,505,1,63.5,1000,,
574,USD000UTSTOM,B,100000527667,506,1,60.6025,1000,,
575,USD000UTSTOM,S,100000528308,507,1,65,9000,,
576,USD000UTSTOM,B,100000529649,508,1,62.3125,1000,,
577,USD000UTSTOM,B,100000530609,509,1,61.015,2000,,
578,USD000UTSTOM,S,100000531558,510,1,63.3,1000,,
579,USD000UTSTOM,B,100000532263,511,1,62.9325,51000,,
580,USD000UTSTOM,S,100000532920,512,1,63.8,7000,,
581,USD000UTSTOM,S,100000533470,513,1,65,100000,,
582,USD000UTSTOM,B,100000535274,514,1,61.4,1000,,
583,USD000UTSTOM,B,100000535295,515,1,62.2,1000,,
584,USD000UTSTOM,B,100000537173,516,1,62.4,1000,,
585,USD000UTSTOM,B,100000537587,517,1,61.6375,5000,,
586,USD000UTSTOM,S,100000539133,518,1,63.66,2000,,
587,USD000UTSTOM,S,100000539512,519,1,65,5000,,
588,USD000UTSTOM,S,100000539797,520,1,63.47,4000,,
589,USD000UTSTOM,B,100000540084,521,1,61.27,1000,,
590,USD000UTSTOM,B,100000540227,522,1,62.825,51000,,
591,USD000UTSTOM,S,100000541051,523,1,64.52,2000,,
592,USD000UTSTOM,B,100000542438,524,1,61.5,1000,,
593,USD000UTSTOM,B,100000542980,525,1,62.23,1000,,
594,USD000UTSTOM,B,100000544781,526,1,61.62,1000,,
595,USD000UTSTOM,B,100000544932,527,1,62.3825,5000,,
596,USD000UTSTOM,B,100000547201,528,1,61.7625,1000,,
597,USD000UTSTOM,B,100000547426,529,1,61.5,2000,,
598,USD000UTSTOM,B,100000549134,530,1,60.03,12000,,
599,USD000UTSTOM,B,100000549714,531,1,61.4825,3000,,
600,USD000UTSTOM,B,100000551060,532,1,62.15,2000,,
601,USD000UTSTOM,B,100000551995,533,1,61.15,3000,,
602,USD000UTSTOM,S,100000553218,534,1,63.4875,1000,,
603,USD000UTSTOM,S,100000553659,350,0,64.9475,100000,,
604,USD000UTSTOM,S,100000553659,535,1,64.49,100000,,
605,USD000UTSTOM,B,100000554305,536,1,60.55,4000,,
606,USD000UTSTOM,S,100000555132,537,1,63.45,1000,,
607,USD000UTSTOM,B,100000556642,538,1,60.9025,2000,,
608,USD000UTSTOM,B,100000557055,539,1,62.225,2000,,
609,USD000UTSTOM,B,100000557464,400,0,61.4025,100000,,
610,USD000UTSTOM,B,100000557464,540,1,61.505,100000,,
611,USD000UTSTOM,B,100000557568,541,1,62.735,1000,,
612,USD000UTSTOM,B,100000558944,542,1,62.2525,1000,,
613,USD000UTSTOM,B,100000558975,543,1,60.125,44000,,
614,USD000UTSTOM,S,100000560855,544,1,63.415,3000,,
615,USD000UTSTOM,B,100000561252,545,1,60.5,40000,,
616,USD000UTSTOM,B,100000562764,546,1,62.3,60000,,
617,USD000UTSTOM,B,100000563024,547,1,63.17,51000,,
618,USD000UTSTOM,B,100000563636,548,1,61.7,10000,,
619,USD000UTSTOM,S,100000564593,549,1,63.1,1000,,
620,USD000UTSTOM,B,100000564593,317,2,63.27,1000,168009403,63.27
621,USD000UTSTOM,S,100000564593,549,2,63.1,1000,168009403,63.27
622,USD000UTSTOM,S,100000565986,550,1,65,22000,,
623,USD000UTSTOM,B,100000566846,551,1,61.56,5000,,
624,USD000UTSTOM,B,100000568252,552,1,61.695,1000,,
625,USD000UTSTOM,B,100000568766,553,1,60.76,7000,,
626,USD000UTSTOM,S,100000570584,554,1,63.28,1000,,
627,USD000UTSTOM,B,100000570600,555,1,61.8,30000,,
628,USD000UTSTOM,B,100000570929,556,1,63.28,1000,,
629,USD000UTSTOM,B,100000570929,556,2,63.28,1000,168009404,63.28
630,USD000UTSTOM,S,100000570929,554,2,63.28,1000,168009404,63.28
631,USD000UTSTOM,B,100000570940,557,1,63.28,1000,,
632,USD000UTSTOM,B,100000570940,557,0,63.28,1000,,
633,USD000UTSTOM,S,100000572447,558,1,63.5,35000,,
634,EUR_RUB__TOM,S,100000572560,559,1,76.51,3000000,,
635,EUR_RUB__TOM,S,100000572724,364,0,76.565,3000000,,
636,USD000UTSTOM,B,100000572815,560,1,60.9,80000,,
637,USD000UTSTOM,S,100000574374,561,1,63.8,35000,,
638,USD000UTSTOM,B,100000575134,562,1,60.6,2000,,
639,USD000UTSTOM,S,100000576293,563,1,64.1,40000,,
640,USD000UTSTOM,B,100000577478,564,1,61.4625,1000,,
641,USD000UTSTOM,B,100000578213,565,1,62.8,1000,,
642,USD000UTSTOM,B,100000579809,566,1,61.6975,1000,,
643,USD000UTSTOM,B,100000580130,567,1,62.5,60000,,
644,USD000UTSTOM,S,100000582058,568,1,67.375,1000,,
645,USD000UTSTOM,B,100000582120,569,1,61.55,20000,,
646,USD000UTSTOM,S,100000584003,570,1,67.7475,1000,,
647,USD000UTSTOM,B,100000584237,571,1,61.9975,3000,,
648,USD000UTSTOM,S,100000584699,572,1,64.49,1000,,
649,USD000UTSTOM,S,100000585914,573,1,67.75,1000,,
650,USD000UTSTOM,B,100000586678,574,1,62.0025,2000,,
651,USD000UTSTOM,S,100000587865,575,1,64.45,30000,,
652,USD000UTSTOM,B,100000588917,576,1,62.02,3000,,
653,USD000UTSTOM,S,100000589787,577,1,64,20000,,
654,USD000UTSTOM,B,100000591167,578,1,61.42,15000,,
655,USD000UTSTOM,S,100000591642,579,1,63.68,4000,,
656,EUR_RUB__TOM,B,100000592709,580,1,76.065,1000000,,
657,USD000UTSTOM,B,100000593093,581,1,63.0925,51000,,
658,USD000UTSTOM,S,100000593562,582,1,63.95,4000,,
659,USD000UTSTOM,B,100000593604,583,1,60.92,30000,,
660,USD000UTSTOM,B,100000595472,584,1,61.4675,1000,,
661,USD000UTSTOM,B,100000595917,585,1,61.735,12000,,
662,USD000UTSTOM,B,100000596491,540,0,61.505,100000,,
663,USD000UTSTOM,B,100000596491,586,1,61.7625,100000,,
664,USD000UTSTOM,S,100000597404,587,1,65,9000,,
665,USD000UTSTOM,B,100000598225,588,1,61.5,1000,,
666,EUR_RUB__TOM,S,100000598913,589,1,76.7,1000,,
667,EUR_RUB__TOM,S,100000598913,589,0,76.7,1000,,
668,USD000UTSTOM,S,100000599338,590,1,64.9625,2000,,
669,USD000UTSTOM,B,100000600590,591,1,60.85,1000,,
670,USD000UTSTOM,B,100000601258,592,1,59.525,6000,,
671,USD000UTSTOM,B,100000602929,593,1,61.95,24000,,
672,USD000UTSTOM,S,100000603191,594,1,63.8,1000,,
673,USD000UTSTOM,B,100000605147,595,1,63.0075,2000,,
674,USD000UTSTOM,S,100000605217,596,1,64.47,17000,,
675,USD000UTSTOM,B,100000605228,597,1,60.5025,30000,,
676,USD000UTSTOM,B,100000605271,598,1,61.95,2000,,
677,USD000UTSTOM,B,100000607094,599,1,63.0875,10000,,
678,USD000UTSTOM,B,100000607715,600,1,62,1000,,
679,USD000UTSTOM,S,100000609013,601,1,63.975,10000,,
680,USD000UTSTOM,B,100000610080,602,1,60.9025,1000,,
681,USD000UTSTOM,S,100000611037,603,1,63.55,1000,,
682,USD000UTSTOM,B,100000612315,604,1,62,1000,,
683,USD000UTSTOM,S,100000613034,605,1,63.99,140000,,
684,EUR_RUB__TOM,S,100000613355,493,0,76.1875,200000,,
685,USD000UTSTOM,B,100000614601,606,1,61.9,1000,,
686,USD000UTSTOM,B,100000614926,607,1,62.01,144000,,
687,USD000UTSTOM,S,100000616826,608,1,64.1275,40000,,
688,USD000UTSTOM,B,100000616855,609,1,61.8,1000,,
689,EUR_RUB__TOM,B,100000617931,426,0,76.035,3000000,,
690,USD000UTSTOM,B,100000618141,610,1,0,1000,,
691,USD000UTSTOM,B,100000618141,610,2,0,1000,168009405,63.3
692,USD000UTSTOM,S,100000618141,472,2,63.3,1000,168009405,63.3
693,USD000UTSTOM,S,100000618739,611,1,63.8,20000,,
694,USD000UTSTOM,B,100000619213,612,1,61.7,1000,,
695,USD000UTSTOM,S,100000620672,613,1,64.15,2000,,
696,USD000UTSTOM,B,100000621574,614,1,62.05,1000,,
697,USD000UTSTOM,B,100000624166,615,1,61.95,1000,,
698,USD000UTSTOM,B,100000626927,616,1,61.85,1000,,
699,USD000UTSTOM,B,100000629273,617,1,61.75,1000,,
700,USD000UTSTOM,B,100000631632,618,1,60.8,10000,,
701,USD000UTSTOM,B,100000633979,619,1,59.1,10000,,
702,USD000UTSTOM,B,100000636373,620,1,62.08,10000,,
703,USD000UTSTOM,S,100000636475,621,1,63.3225,26000,,
704,USD000UTSTOM,B,100000637121,622,1,61.7025,553000,,
705,USD000UTSTOM,B,100000638802,623,1,62.0825,10000,,
706,USD000UTSTOM,S,100000639410,624,1,63.33,28000,,
707,USD000UTSTOM,B,100000641008,625,1,58.8,22000,,
708,USD000UTSTOM,B,100000643330,626,1,61.255,4000,,
709,USD000UTSTOM,B,100000645694,627,1,61.8,1000,,
710,USD000UTSTOM,B,100000648032,628,1,60.79,120000,,
711,USD000UTSTOM,B,100000650401,629,1,59,18000,,
712,EUR_RUB__TOM,S,100000652380,630,1,76.205,3000000,,
713,EUR_RUB__TOM,S,100000652538,440,0,76.22,3000000,,
714,USD000UTSTOM,B,100000652762,631,1,62.02,49000,,
715,USD000UTSTOM,B,100000655466,632,1,62.1175,5000,,
716,USD000UTSTOM,S,100000657969,633,1,65.05,20000,,
717,USD000UTSTOM,S,100000658852,634,1,63.3225,10000,,
718,USD000UTSTOM,B,100000660289,635,1,60.1,1000,,
719,USD000UTSTOM,B,100000662656,636,1,62.1,1000,,
720,USD000UTSTOM,B,100000665064,637,1,62.15,1000,,
721,USD000UTSTOM,B,100000667981,638,1,61.8125,1000,,
722,EUR_RUB__TOM,B,100000669583,639,1,76.015,3000000,,
723,EUR_RUB__TOM,B,100000669928,479,0,75.905,3000000,,
724,USD000UTSTOM,B,100000670710,640,1,62.2,1000,,
725,USD000UTSTOM,B,100000673017,641,1,61.665,10000,,
726,USD000UTSTOM,S,100000675358,642,1,63.49,8000,,
727,USD000UTSTOM,B,100000677723,643,1,62.205,1000,,
728,USD000UTSTOM,B,100000678230,586,0,61.7625,100000,,
729,USD000UTSTOM,B,100000678230,644,1,62.0225,100000,,
730,USD000UTSTOM,B,100000680015,645,1,61.82,6000,,
731,USD000UTSTOM,B,100000682182,646,1,62.5525,2000,,
732,USD000UTSTOM,S,100000684243,647,1,63.69,5000,,
733,USD000UTSTOM,B,100000686400,648,1,61.9,1000,,
734,USD000UTSTOM,S,100000688523,649,1,63.28,3000,,
735,USD000UTSTOM,S,100000689086,535,0,64.49,100000,,
736,USD000UTSTOM,S,100000689086,650,1,64.095,100000,,
737,USD000UTSTOM,B,100000690680,651,1,61.4,1000,,
738,USD000UTSTOM,S,100000692820,652,1,63.38,3000,,
739,USD000UTSTOM,S,100000694986,653,1,63.48,3000,,
740,USD000UTSTOM,B,100000697109,654,1,62.25,1000,,
741,USD000UTSTOM,S,100000697366,655,1,63.35,100000,,
742,USD000UTSTOM,B,100000699403,656,1,62.3,1000,,
743,USD000UTSTOM,B,100000701662,657,1,62.35,1000,,
744,USD000UTSTOM,B,100000704005,658,1,62.4,1000,,
745,USD000UTSTOM,S,100000706256,659,1,63.2,1000,,
746,USD000UTSTOM,B,100000706256,317,2,63.27,1000,168009406,63.27
747,USD000UTSTOM,S,100000706256,659,2,63.2,1000,168009406,63.27
748,USD000UTSTOM,B,100000706333,660,1,62.45,1000,,
749,USD000UTSTOM,B,100000708922,661,1,62.5,1000,,
750,USD000UTSTOM,B,100000711268,662,1,62.18,5000,,
751,USD000UTSTOM,B,100000713577,663,1,60,10000,,
752,USD000UTSTOM,B,100000715943,664,1,58.6225,1000,,
753,USD000UTSTOM,B,100000717346,665,1,62.7,60000,,
754,EUR_RUB__TOM,B,100000718449,666,1,75.8575,1000,,
755,USD000UTSTOM,B,100000718501,667,1,62.2,1000,,
756,USD000UTSTOM,B,100000720150,668,1,62.2025,38000,,
757,USD000UTSTOM,B,100000720862,669,1,61.7875,1000,,
758,EUR_RUB__TOM,B,100000720959,670,1,75.865,3000000,,
759,USD000UTSTOM,B,100000722746,671,1,60.6025,297000,,
760,USD000UTSTOM,B,100000723194,672,1,62.45,1000,,
761,USD000UTSTOM,B,100000723743,673,1,63.28,3000,,
762,USD000UTSTOM,B,100000723743,673,2,63.28,3000,168009407,63.28
763,USD000UTSTOM,S,100000723743,649,2,63.28,3000,168009407,63.28
764,USD000UTSTOM,B,100000723759,674,1,63.28,3000,,
765,USD000UTSTOM,B,100000723759,674,0,63.28,3000,,
766,EUR_RUB__TOM,B,100000725311,675,1,75.06,500000,,
767,USD000UTSTOM,B,100000725548,676,1,62.7975,1000,,
768,USD000UTSTOM,B,100000727777,677,1,62.0325,100000,,
769,USD000UTSTOM,B,100000727973,678,1,62.6025,1000,,
770,USD000UTSTOM,B,100000728318,644,0,62.0225,100000,,
771,USD000UTSTOM,B,100000728318,679,1,62.035,100000,,
772,USD000UTSTOM,S,100000730210,680,1,63.46,5000,,
773,USD000UTSTOM,S,100000732511,681,1,63.7,5000,,
774,EUR_RUB__TOM,S,100000732796,682,1,76.94,500000,,
775,USD000UTSTOM,S,100000733059,683,1,64.185,100000,,
776,USD000UTSTOM,S,100000734694,684,1,64.9775,1000,,
777,USD000UTSTOM,B,100000735245,685,1,61.56,500000,,
778,USD000UTSTOM,S,100000736206,686,1,64.4825,24000,,
779,USD000UTSTOM,S,100000736983,687,1,65,1000,,
780,USD000UTSTOM,S,100000738385,688,1,64.47,500000,,
781,USD000UTSTOM,S,100000739291,689,1,66,1000,,
782,USD000UTSTOM,S,100000741608,690,1,66.9975,1000,,
783,CNYRUB_TOM,S,100000742405,691,1,10.47,500000,,
784,USD000UTSTOM,B,100000744103,692,1,62.5,1000,,
785,CNYRUB_TOM,B,100000745678,693,1,9.56,500000,,
786,USD000UTSTOM,S,100000746397,694,1,64,1000,,
787,USD000UTSTOM,B,100000748627,695,1,62.305,3000,,
788,EUR_RUB__TOM,S,100000748802,696,1,76.465,3000000,,
789,EUR_RUB__TOM,S,100000748933,559,0,76.51,3000000,,
790,GBPRUB_TOM,B,100000749349,697,1,82.1,55000,,
791,USD000UTSTOM,S,100000750844,698,1,64.35,30000,,
792,GBPRUB_TOM,S,100000752493,699,1,91.4,50000,,
793,EUR_RUB__TOM,S,100000752560,700,1,76.155,1000000,,
794,CNYRUB_TOM,S,100000752598,701,1,9.974,500000,,
795,EUR_RUB__TOM,S,100000752655,491,0,76.19,1000000,,
796,CNYRUB_TOM,S,100000752917,702,1,9.9721,3000000,,
797,USD000UTSTOM,B,100000753059,703,1,62.82,3000,,
798,USD000UTSTOM,B,100000755387,704,1,62.5,1000,,
799,USD000UTSTOM,S,100000757634,705,1,63.15,1000,,
800,USD000UTSTOM,B,100000757634,317,2,63.27,1000,168009408,63.27
801,USD000UTSTOM,S,100000757634,705,2,63.15,1000,168009408,63.27
802,USD000UTSTOM,B,100000760106,706,1,62.22,6000,,
803,USD000UTSTOM,S,100000762369,707,1,63.5,1000,,
804,USD000UTSTOM,B,100000764681,708,1,62.67,125000,,
805,USD000UTSTOM,B,100000765843,709,1,61.31,2000,,
806,USD000UTSTOM,S,100000766900,710,1,63.9,1000,,
807,USD000UTSTOM,S,100000767124,711,1,63.335,5000,,
808,USD000UTSTOM,B,100000769189,712,1,62.8475,1000,,
809,USD000UTSTOM,S,100000769923,713,1,63.335,30000,,
810,USD000UTSTOM,B,100000771549,714,1,60.8,50000,,
811,USD000UTSTOM,B,100000773856,715,1,58.9,20000,,
812,USD000UTSTOM,S,100000773948,716,1,63.32,1000,,
813,USD000UTSTOM,B,100000776060,717,1,61.2,40000,,
814,USD000UTSTOM,B,100000778224,718,1,61.7175,1000,,
815,USD000UTSTOM,S,100000778686,719,1,63.3975,10000,,
816,USD000UTSTOM,B,100000780515,720,1,61.73,20000,,
817,USD000UTSTOM,S,100000782907,721,1,64.9225,1000,,
818,USD000UTSTOM,B,100000785403,722,1,62,1000,,
819,USD000UTSTOM,S,100000787644,723,1,65.1,50000,,
820,USD000UTSTOM,S,100000789996,724,1,66,50000,,
821,USD000UTSTOM,B,100000792219,725,1,62.24,50000,,
822,USD000UTSTOM,B,100000794496,726,1,62.55,1000,,
823,USD000UTSTOM,B,100000796856,727,1,62.6,1000,,
824,USD000UTSTOM,B,100000799106,728,1,62.65,1000,,
825,USD000UTSTOM,B,100000799597,679,0,62.035,100000,,
826,USD000UTSTOM,B,100000799597,729,1,62.205,100000,,
827,USD000UTSTOM,B,100000801377,730,1,61.995,2000,,
828,USD000UTSTOM,B,100000803651,731,1,62.7,1000,,
829,USD000UTSTOM,S,100000806024,732,1,63.9425,25000,,
830,USD000UTSTOM,B,100000808194,733,1,62.34,1000,,
831,USD000UTSTOM,B,100000810412,734,1,62.2,2000,,
832,USD000UTSTOM,S,100000812796,735,1,63.6,2000,,
833,EUR_RUB__TOM,S,100000812884,630,0,76.205,3000000,,
834,USD000UTSTOM,S,100000814704,736,1,64.285,2000,,
835,USD000UTSTOM,B,100000815026,737,1,62.98,8000,,
836,USD000UTSTOM,S,100000817218,738,1,67.55,20000,,
837,USD000UTSTOM,S,100000819482,739,1,63.5425,3000,,
838,USD000UTSTOM,S,100000819998,650,0,64.095,100000,,
839,USD000UTSTOM,S,100000819998,740,1,63.9875,100000,,
840,USD000UTSTOM,S,100000821745,741,1,64.35,1000,,
841,USD000UTSTOM,S,100000823999,742,1,63.8025,5000,,
842,USD000UTSTOM,B,100000826361,743,1,62.8,50000,,
843,USD000UTSTOM,S,100000828710,744,1,65.7,59000,,
844,GBPRUB_TOM,S,100000829250,745,1,87.9975,1000,,
845,USD000UTSTOM,S,100000830995,746,1,64.0025,10000,,
846,USD000UTSTOM,B,100000833208,747,1,62.6,30000,,
847,USD000UTSTOM,B,100000835410,748,1,62.4,50000,,
848,USD000UTSTOM,B,100000837553,749,1,62.98,48000,,
849,USD000UTSTOM,B,100000839786,750,1,61,50000,,
850,USD000UTSTOM,B,100000841943,751,1,63.325,4000,,
851,USD000UTSTOM,B,100000841943,751,2,63.325,4000,168009409,63.3
852,USD000UTSTOM,S,100000841943,488,2,63.3,4000,168009409,63.3
853,USD000UTSTOM,S,100000844352,752,1,63.94,15000,,
854,USD000UTSTOM,B,100000862077,753,1,62.8,500000,,
855,CHFRUB_TOM,B,100000862698,754,1,63.0925,500000,,
